video_id,title,description,published_at,views,likes,comments,url,timestamp,like_rate,comment_rate,engagement_rate,category
JfK0mHEy0po,Joy | Nike,"Feeling great doesn’t always feel good.

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.

Shop Nike https://go.nike.com/Shop-Nike  
Download Nike App https://go.nike.com/Nike-App
Download SNKRS App https://go.nike.com/SNKRS-App
Download Nike Training Club App https://go.nike.com/NTC-App
Download Nike Run Club App https://go.nike.com/NRC-App
Follow Nike on Instagram http://instagram.com/nike
Follow Nike on Twitter http://twitter.com/nike
Follow Nike on Facebook http://facebook.com/nike",2024-09-10T23:39:51Z,1925756,5911,74,https://www.youtube.com/watch?v=JfK0mHEy0po,,0.0030694438963191598,3.842646731984737e-05,0.0031078703636390074,"{'sequence': 'Joy | Nike Feeling great doesn’t always feel good.\n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.\n\nShop Nike https://go.nike.com/Shop-Nike  \nDownload Nike App https://go.nike.com/Nike-App\nDownload SNKRS App https://go.nike.com/SNKRS-App\nDownload Nike Training Club App https://go.nike.com/NTC-App\nDownload Nike Run Club App https://go.nike.com/NRC-App\nFollow Nike on Instagram http://instagram.com/nike\nFollow Nike on Twitter http://twitter.com/nike\nFollow Nike on Facebook http://facebook.com/nike', 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.4828719198703766, 0.24146033823490143, 0.18107692897319794, 0.09459076076745987]}"
qvFnf2EEd20,Sunshine | Nike,"If you don't hate running a little, you don't love running enough.

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.

Shop Nike https://go.nike.com/Shop-Nike  
Download Nike App https://go.nike.com/Nike-App
Download SNKRS App https://go.nike.com/SNKRS-App
Download Nike Training Club App https://go.nike.com/NTC-App
Download Nike Run Club App https://go.nike.com/NRC-App
Follow Nike on Instagram http://instagram.com/nike
Follow Nike on Twitter http://twitter.com/nike
Follow Nike on Facebook http://facebook.com/nike",2024-09-10T23:39:12Z,445148,8630,115,https://www.youtube.com/watch?v=qvFnf2EEd20,,0.019386810678695625,0.00025834104612398575,0.01964515172481961,"{'sequence': ""Sunshine | Nike If you don't hate running a little, you don't love running enough.\n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.\n\nShop Nike https://go.nike.com/Shop-Nike  \nDownload Nike App https://go.nike.com/Nike-App\nDownload SNKRS App https://go.nike.com/SNKRS-App\nDownload Nike Training Club App https://go.nike.com/NTC-App\nDownload Nike Run Club App https://go.nike.com/NRC-App\nFollow Nike on Instagram http://instagram.com/nike\nFollow Nike on Twitter http://twitter.com/nike\nFollow Nike on Facebook http://facebook.com/nike"", 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.4640486240386963, 0.25892558693885803, 0.1909923255443573, 0.08603348582983017]}"
17aYq81IENc,Morning | Nike,"The hardest line to cross is the starting line.

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.

Shop Nike https://go.nike.com/Shop-Nike  
Download Nike App https://go.nike.com/Nike-App
Download SNKRS App https://go.nike.com/SNKRS-App
Download Nike Training Club App https://go.nike.com/NTC-App
Download Nike Run Club App https://go.nike.com/NRC-App
Follow Nike on Instagram http://instagram.com/nike
Follow Nike on Twitter http://twitter.com/nike
Follow Nike on Facebook http://facebook.com/nike",2024-09-10T23:38:35Z,412830,13436,141,https://www.youtube.com/watch?v=17aYq81IENc,,0.032546084344645496,0.00034154494586149264,0.03288762929050699,"{'sequence': 'Morning | Nike The hardest line to cross is the starting line.\n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.\n\nShop Nike https://go.nike.com/Shop-Nike  \nDownload Nike App https://go.nike.com/Nike-App\nDownload SNKRS App https://go.nike.com/SNKRS-App\nDownload Nike Training Club App https://go.nike.com/NTC-App\nDownload Nike Run Club App https://go.nike.com/NRC-App\nFollow Nike on Instagram http://instagram.com/nike\nFollow Nike on Twitter http://twitter.com/nike\nFollow Nike on Facebook http://facebook.com/nike', 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.5353843569755554, 0.21448759734630585, 0.15296012163162231, 0.09716787189245224]}"
o2w7vmyYeYk,WINNING ISN'T FOR EVERYONE | NO RETREAT | BEBE VIO | NIKE,"Bebe Vio knows, you don’t win by retreating. #WinningIsntForEveryone 

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.",2024-09-03T18:21:17Z,42455,773,15,https://www.youtube.com/watch?v=o2w7vmyYeYk,,0.018207513838181606,0.0003533152749970557,0.01856082911317866,"{'sequence': ""WINNING ISN'T FOR EVERYONE | NO RETREAT | BEBE VIO | NIKE Bebe Vio knows, you don’t win by retreating. #WinningIsntForEveryone \n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work."", 'labels': ['Athlete Feature', 'Lifestyle and Culture', 'Product Spotlight', 'Training and Fitness Tips'], 'scores': [0.5132017135620117, 0.1968182772397995, 0.1843884140253067, 0.10559161007404327]}"
SxqIA6Une8M,WINNING ISN'T FOR EVERYONE | CHARLES-ANTOINE KOUAKOU | NIKE,"They say a lot of things about reigning Paralympics champion, Charles-Antoine Kouakou. But he’s too busy winning to listen. 🥇

Born with an intellectual disability. Living for the podium.

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.",2024-08-30T15:13:24Z,27070,441,6,https://www.youtube.com/watch?v=SxqIA6Une8M,,0.016291097155522717,0.00022164758034724788,0.01651274473586997,"{'sequence': ""WINNING ISN'T FOR EVERYONE | CHARLES-ANTOINE KOUAKOU | NIKE They say a lot of things about reigning Paralympics champion, Charles-Antoine Kouakou. But he’s too busy winning to listen. 🥇\n\nBorn with an intellectual disability. Living for the podium.\n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work."", 'labels': ['Athlete Feature', 'Lifestyle and Culture', 'Product Spotlight', 'Training and Fitness Tips'], 'scores': [0.6457559466362, 0.20979784429073334, 0.09932644665241241, 0.04511981084942818]}"
UR9zWdWvRXI,WINNING ISN'T FOR EVERYONE | WINNING IS WINNING | NIKE,"Let’s get something straight. Winning is winning. 

Featuring: Markus Rehm, Beatriz Hatz, Núria Marquès, Jetze Plat, Léon Schäfer, Diede de Groot, Ixhelt González, Noah Malone, Bebe Vio, Niels Vink, Charles-Antoine Kouakou, and Alexis Hanquinquant.

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.",2024-08-25T14:06:58Z,106235,1892,23,https://www.youtube.com/watch?v=UR9zWdWvRXI,,0.017809573116204642,0.00021650115310396762,0.01802607426930861,"{'sequence': ""WINNING ISN'T FOR EVERYONE | WINNING IS WINNING | NIKE Let’s get something straight. Winning is winning. \n\nFeaturing: Markus Rehm, Beatriz Hatz, Núria Marquès, Jetze Plat, Léon Schäfer, Diede de Groot, Ixhelt González, Noah Malone, Bebe Vio, Niels Vink, Charles-Antoine Kouakou, and Alexis Hanquinquant.\n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work."", 'labels': ['Athlete Feature', 'Lifestyle and Culture', 'Product Spotlight', 'Training and Fitness Tips'], 'scores': [0.7741579413414001, 0.09336668252944946, 0.0812155082821846, 0.05125982686877251]}"
GnJugTyl1f8,Kobe Protro | Behind the Design | Nike,"Revere the past—then push it forward. The Kobe 9 Protro ‘Halo’ 
has been updated for the modern-day player.

Nike designer Eric Avar and product line manager Bronson Yim talk about the
evolution of the Kobe 9 and how to improve upon a masterpiece.

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.

Shop Nike https://go.nike.com/Shop-Nike  
Download Nike App https://go.nike.com/Nike-App
Download SNKRS App https://go.nike.com/SNKRS-App
Download Nike Training Club App https://go.nike.com/NTC-App
Download Nike Run Club App https://go.nike.com/NRC-App
Follow Nike on Instagram http://instagram.com/nike
Follow Nike on Twitter http://twitter.com/nike
Follow Nike on Facebook http://facebook.com/nike",2024-08-21T14:00:13Z,42796,1262,73,https://www.youtube.com/watch?v=GnJugTyl1f8,,0.029488737265164967,0.0017057668941022526,0.031194504159267222,"{'sequence': 'Kobe Protro | Behind the Design | Nike Revere the past—then push it forward. The Kobe 9 Protro ‘Halo’ \nhas been updated for the modern-day player.\n\nNike designer Eric Avar and product line manager Bronson Yim talk about the\nevolution of the Kobe 9 and how to improve upon a masterpiece.\n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.\n\nShop Nike https://go.nike.com/Shop-Nike  \nDownload Nike App https://go.nike.com/Nike-App\nDownload SNKRS App https://go.nike.com/SNKRS-App\nDownload Nike Training Club App https://go.nike.com/NTC-App\nDownload Nike Run Club App https://go.nike.com/NRC-App\nFollow Nike on Instagram http://instagram.com/nike\nFollow Nike on Twitter http://twitter.com/nike\nFollow Nike on Facebook http://facebook.com/nike', 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.42606157064437866, 0.3712354302406311, 0.14510124921798706, 0.057601697742938995]}"
kBTOqjSToAg,That's eight straight @ olympics gold medals for @ TeamUSA Women’s Basketball. # Paris2024,,2024-08-11T15:25:17Z,63721,2615,92,https://www.youtube.com/watch?v=kBTOqjSToAg,,0.04103827623546397,0.0014437940396415624,0.04248207027510554,"{'sequence': ""That's eight straight @ olympics gold medals for @ TeamUSA Women’s Basketball. # Paris2024 "", 'labels': ['Athlete Feature', 'Product Spotlight', 'Training and Fitness Tips', 'Lifestyle and Culture'], 'scores': [0.8381108641624451, 0.09255044907331467, 0.03641706332564354, 0.032921623438596725]}"
cT81z22tfss,The reign of Team USA Men's Basketball continues at the Olympics. #Paris2024,,2024-08-10T21:33:30Z,23894,1099,13,https://www.youtube.com/watch?v=cT81z22tfss,,0.0459948104126559,0.000544069640914037,0.04653888005356993,"{'sequence': ""The reign of Team USA Men's Basketball continues at the Olympics. #Paris2024 "", 'labels': ['Athlete Feature', 'Product Spotlight', 'Training and Fitness Tips', 'Lifestyle and Culture'], 'scores': [0.8828783631324768, 0.06968031078577042, 0.028049789369106293, 0.019391540437936783]}"
ylco2-nUSeM,WINNING ISN’T FOR EVERYONE | REGRETS | LEBRON,"No regrets.

LeBron James isn't the type to get over a loss. Even if it happened twenty years ago.
#WinningIsntForEveryone #Paris2024 

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.",2024-08-10T10:33:18Z,91033,2155,68,https://www.youtube.com/watch?v=ylco2-nUSeM,,0.02367273406347149,0.00074698186371975,0.02441971592719124,"{'sequence': ""WINNING ISN’T FOR EVERYONE | REGRETS | LEBRON No regrets.\n\nLeBron James isn't the type to get over a loss. Even if it happened twenty years ago.\n#WinningIsntForEveryone #Paris2024 \n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work."", 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.6253825426101685, 0.16140633821487427, 0.15088056027889252, 0.062330614775419235]}"
Z9pMaurEPUc,"Look on the bright side, when you lose to A'ja Wilson, you're losing to the champion. #Paris2024",,2024-08-07T21:19:40Z,16791,953,24,https://www.youtube.com/watch?v=Z9pMaurEPUc,,0.056756595795366564,0.001429337144899053,0.05818593294026562,"{'sequence': ""Look on the bright side, when you lose to A'ja Wilson, you're losing to the champion. #Paris2024 "", 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.5939847826957703, 0.17915013432502747, 0.122649185359478, 0.10421580076217651]}"
E0Yje6PBmEw,WINNING ISN’T FOR EVERYONE | KIMIYA ALIZADEH,"Kimiya Alizadeh knows the true meaning of loss. Yet every time she steps onto the mat, she carries with her an insatiable desire to win.

#Olympics #WinningIsntForEveryone #Paris2024",2024-08-07T11:05:24Z,71841,1408,40,https://www.youtube.com/watch?v=E0Yje6PBmEw,,0.019598836319093555,0.0005567851227015214,0.020155621441795075,"{'sequence': 'WINNING ISN’T FOR EVERYONE | KIMIYA ALIZADEH Kimiya Alizadeh knows the true meaning of loss. Yet every time she steps onto the mat, she carries with her an insatiable desire to win.\n\n#Olympics #WinningIsntForEveryone #Paris2024', 'labels': ['Athlete Feature', 'Product Spotlight', 'Training and Fitness Tips', 'Lifestyle and Culture'], 'scores': [0.6837998032569885, 0.15090665221214294, 0.0907907709479332, 0.07450281083583832]}"
yP0grL4HZ1E,WINNING ISN’T FOR EVERYONE | KEVIN DURANT | NIKE,"Few things in life are guaranteed; KD is one of them. As Kevin Durant chases his fourth Olympics gold medal, the Slim Reaper is now USA Basketball’s all-time leading scorer. #WinningIsntForEveryone #Paris2024

Subscribe to our channel! http://youtube.com/nike

Nike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)

Our mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.",2024-08-06T21:51:49Z,83227,1909,63,https://www.youtube.com/watch?v=yP0grL4HZ1E,,0.02293726795390919,0.0007569658884736925,0.02369423384238288,"{'sequence': 'WINNING ISN’T FOR EVERYONE | KEVIN DURANT | NIKE Few things in life are guaranteed; KD is one of them. As Kevin Durant chases his fourth Olympics gold medal, the Slim Reaper is now USA Basketball’s all-time leading scorer. #WinningIsntForEveryone #Paris2024\n\nSubscribe to our channel! http://youtube.com/nike\n\nNike strives to bring innovation and inspiration to every athlete* in the world. (* If you have a body, you are an athlete.)\n\nOur mission is what drives us to do everything possible to expand human potential. We do that by creating groundbreaking sport innovations, by making our products more sustainably, by building a creative and diverse global team and by making a positive impact in communities where we live and work.', 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.6762992739677429, 0.15397155284881592, 0.12533505260944366, 0.0443941131234169]}"
6UJ8VqS5O6o,"You miss 100% of the shots you don’t take. But against Wemby, you’ll be lucky if you get to take any",,2024-08-06T10:32:03Z,25363,1290,15,https://www.youtube.com/watch?v=6UJ8VqS5O6o,,0.05086149114852344,0.0005914126877735284,0.05145290383629697,"{'sequence': 'You miss 100% of the shots you don’t take. But against Wemby, you’ll be lucky if you get to take any ', 'labels': ['Athlete Feature', 'Product Spotlight', 'Lifestyle and Culture', 'Training and Fitness Tips'], 'scores': [0.5017666220664978, 0.23339122533798218, 0.1452658474445343, 0.11957623809576035]}"
mPA29p7yS8s,WINNING ISN’T FOR EVERYONE | CELEBRATE | SHA’CARRI RICHARDSON,"A lifetime of work, in seconds.

All eyes on Sha'Carri Richardson, as she brings it to the track. #WinningIsntForEveryone #Paris2024 #olympics",2024-08-01T11:01:03Z,242205,2003,79,https://www.youtube.com/watch?v=mPA29p7yS8s,,0.008269854049255796,0.00032616997997564047,0.008596024029231436,"{'sequence': ""WINNING ISN’T FOR EVERYONE | CELEBRATE | SHA’CARRI RICHARDSON A lifetime of work, in seconds.\n\nAll eyes on Sha'Carri Richardson, as she brings it to the track. #WinningIsntForEveryone #Paris2024 #olympics"", 'labels': ['Athlete Feature', 'Product Spotlight', 'Training and Fitness Tips', 'Lifestyle and Culture'], 'scores': [0.7268161177635193, 0.1326219141483307, 0.07573535293340683, 0.06482665240764618]}"
AGGojMioTgY,WINNING ISN’T FOR EVERYONE | WINNER | CINDY NGAMBA,"It takes a winner to get here. Just ask Refugee Olympic Team boxer, Cindy Winner Ngamba. #WinningIsntForEveryone  #Paris2024",2024-07-31T07:01:08Z,106675,845,18,https://www.youtube.com/watch?v=AGGojMioTgY,,0.007921256151863136,0.0001687368174361378,0.008089992969299274,"{'sequence': 'WINNING ISN’T FOR EVERYONE | WINNER | CINDY NGAMBA It takes a winner to get here. Just ask Refugee Olympic Team boxer, Cindy Winner Ngamba. #WinningIsntForEveryone  #Paris2024', 'labels': ['Athlete Feature', 'Product Spotlight', 'Training and Fitness Tips', 'Lifestyle and Culture'], 'scores': [0.6590967178344727, 0.12378675490617752, 0.12017568200826645, 0.09694086015224457]}"
